day,customer_id,customer_type,total_sales
1/14/2018,4809583564,Returning,60.95
1/14/2018,3457478470,Returning,273.45
1/14/2018,5474984140,Returning,80.20
1/14/2018,5379782540,Returning,78.80
1/14/2018,3422234758,Returning,30.20
1/14/2018,280947359769,First-time,108.99
1/14/2018,4016868934,Returning,199.90
1/14/2018,281311215641,Returning,92.96
1/14/2018,6509890892,Returning,238.76
1/14/2018,6469326476,Returning,25.99
1/14/2018,3894093830,Returning,34.49
1/14/2018,5659194444,Returning,26.60
1/14/2018,281312198681,First-time,54.22
1/15/2018,283065188377,First-time,64.37
1/15/2018,5734993548,Returning,385.81
1/15/2018,277934440473,First-time,82.30
1/15/2018,29795319833,Returning,32.37
1/15/2018,5799363788,Returning,216.43
1/15/2018,4802553356,Returning,33.14
1/15/2018,196143284249,Returning,56.31
1/15/2018,4109704518,Returning,38.40
1/15/2018,4888170572,Returning,249.70
1/15/2018,282761560089,First-time,175.30
1/15/2018,121587564569,Returning,204.90
1/15/2018,20502478873,Returning,60.23
1/15/2018,5487939468,Returning,45.60
1/15/2018,98175549465,Returning,199.90
1/15/2018,98494119961,Returning,36.60
1/15/2018,282074939417,First-time,32.30
1/15/2018,109678362649,Returning,26.30
1/15/2018,250804994073,First-time,38.40
1/15/2018,282939555865,First-time,64.00
1/15/2018,6499151756,Returning,66.38
1/15/2018,282000654361,First-time,93.65
1/15/2018,30554685465,Returning,128.00
1/15/2018,6604955724,Returning,43.89
1/15/2018,109542866969,Returning,82.80
1/15/2018,282963738649,First-time,31.57
1/15/2018,283006861337,First-time,31.00
1/15/2018,6124654220,Returning,7.70
1/15/2018,4950776652,Returning,389.80
1/15/2018,82660950041,Returning,207.70
1/15/2018,33796980761,Returning,51.80
1/15/2018,6645033484,Returning,123.00
1/15/2018,186571096089,Returning,174.50
1/15/2018,16043704345,Returning,143.60
1/15/2018,282518880281,First-time,29.90
1/15/2018,281826525209,Returning,38.00
1/15/2018,167294435353,Returning,223.00
1/15/2018,100496539673,Returning,89.90
1/15/2018,283049328665,First-time,120.65
1/15/2018,283029405721,First-time,94.70
1/15/2018,282637828121,First-time,60.17
1/15/2018,282737639449,First-time,41.65
1/15/2018,180548993049,Returning,31.50
1/15/2018,6614966860,Returning,79.65
1/15/2018,5024679564,Returning,79.00
1/15/2018,3461361478,Returning,124.00
1/15/2018,6453667980,Returning,226.39
1/15/2018,5729168140,Returning,118.50
1/15/2018,229411061785,Returning,101.60
1/15/2018,116414644249,Returning,199.90
1/15/2018,199457505305,Returning,-19.20
1/15/2018,281571885081,First-time,109.98
1/15/2018,172636143641,Returning,27.40
1/15/2018,6379735500,Returning,139.90
1/15/2018,5925484044,Returning,27.45
1/15/2018,259857711129,Returning,39.38
1/15/2018,6510396108,Returning,199.90
1/15/2018,5074664652,Returning,45.01
1/15/2018,271076589593,Returning,50.21
1/15/2018,3900104070,Returning,44.00
1/15/2018,188668674073,Returning,60.00
1/15/2018,253559308313,Returning,7.70
1/15/2018,105988456473,Returning,67.00
1/16/2018,284082634777,First-time,39.80
1/16/2018,3411248070,Returning,83.00
1/16/2018,247614963737,Returning,39.80
1/16/2018,284063858713,First-time,83.13
1/16/2018,283790409753,First-time,63.75
1/16/2018,180078313497,Returning,56.11
1/16/2018,189674749977,Returning,42.50
1/16/2018,284420669465,Returning,93.65
1/16/2018,5702874124,Returning,143.90
1/16/2018,284295725081,First-time,38.24
1/16/2018,5222071756,Returning,94.91
1/16/2018,4797097420,Returning,47.40
1/16/2018,4060863750,Returning,229.92
1/16/2018,175459467289,Returning,42.20
1/16/2018,4045550150,Returning,203.47
1/16/2018,152443486233,Returning,89.21
1/16/2018,6561823948,Returning,43.94
1/16/2018,281588760601,Returning,69.50
1/16/2018,5884976332,Returning,42.11
1/16/2018,283970142233,First-time,95.86
1/16/2018,5935171532,Returning,31.48
1/16/2018,270922809369,Returning,7.70
1/16/2018,10101620761,Returning,29.18
1/16/2018,284151775257,First-time,26.51
1/16/2018,3932216006,Returning,34.20
1/16/2018,6250875084,Returning,27.50
1/16/2018,4404130118,Returning,100.00
1/16/2018,5028347596,Returning,55.20
1/16/2018,103425966105,Returning,364.89
1/16/2018,5538292172,Returning,117.14
1/16/2018,6660458956,Returning,39.38
1/16/2018,6665894540,Returning,0.00
1/16/2018,284284321817,First-time,44.90
1/16/2018,284061007897,First-time,32.50
1/16/2018,4726409100,Returning,156.00
1/16/2018,283727364121,First-time,42.80
1/16/2018,5599808332,Returning,74.00
1/16/2018,283874131993,First-time,32.70
1/16/2018,6543389196,Returning,25.70
1/16/2018,181883895833,Returning,38.40
1/16/2018,157128392729,Returning,73.60
1/16/2018,284263186457,First-time,296.80
1/16/2018,5410497292,Returning,174.90
1/16/2018,281302499353,First-time,99.39
1/16/2018,235309432857,Returning,36.60
1/16/2018,90081230873,Returning,188.10
1/16/2018,6355352652,Returning,171.85
1/16/2018,6118923916,Returning,50.50
1/16/2018,5370658636,Returning,29.50
1/16/2018,5075596812,Returning,34.20
1/16/2018,5446168908,Returning,135.70
1/16/2018,270757396505,Returning,62.82
1/16/2018,106191880217,Returning,72.29
1/16/2018,4958229452,Returning,319.90
1/17/2018,285209100313,First-time,199.90
1/17/2018,38603030553,Returning,32.23
1/17/2018,5794276044,Returning,50.00
1/17/2018,157016686617,Returning,31.67
1/17/2018,285383163929,First-time,68.40
1/17/2018,6371150668,Returning,29.90
1/17/2018,90322206745,Returning,55.10
1/17/2018,5439119116,Returning,0.00
1/17/2018,229098258457,First-time,28.00
1/17/2018,185143722009,Returning,48.78
1/17/2018,120381374489,Returning,34.49
1/17/2018,167304495129,Returning,32.47
1/17/2018,175602335769,Returning,9.00
1/17/2018,126699700249,Returning,47.80
1/17/2018,4678520908,Returning,34.01
1/17/2018,3506408198,Returning,215.20
1/17/2018,281752698905,First-time,71.00
1/17/2018,285590978585,First-time,0.00
1/17/2018,5730314188,Returning,55.67
1/17/2018,42396844057,Returning,0.00
1/17/2018,285245407257,First-time,39.50
1/17/2018,284367781913,First-time,67.64
1/17/2018,285555752985,First-time,34.87
1/17/2018,107307204633,Returning,38.00
1/17/2018,105804496921,Returning,33.70
1/17/2018,285229482009,First-time,37.81
1/17/2018,192902561817,Returning,199.90
1/17/2018,19385155609,Returning,47.41
1/17/2018,6460170764,Returning,49.90
1/17/2018,3505249478,Returning,76.02
1/17/2018,5395836940,Returning,26.40
1/17/2018,6092570508,Returning,0.00
1/17/2018,285329391641,First-time,146.30
1/17/2018,6396928332,Returning,31.12
1/17/2018,5029174988,Returning,71.06
1/17/2018,5545506700,Returning,42.80
1/17/2018,265193324569,Returning,37.53
1/17/2018,285184786457,First-time,61.47
1/17/2018,285488676889,First-time,286.72
1/17/2018,6580128076,Returning,54.40
1/17/2018,5708572108,Returning,739.40
1/17/2018,285603987481,First-time,0.00
1/17/2018,6222405388,Returning,53.10
1/17/2018,4353257542,Returning,199.90
1/17/2018,5166634828,Returning,79.00
1/17/2018,4198260678,Returning,47.38
1/17/2018,263903576089,Returning,25.65
1/17/2018,5466948236,Returning,49.12
1/17/2018,13688668185,Returning,277.84
1/17/2018,254632427545,Returning,125.61
1/17/2018,284997812249,First-time,31.20
1/17/2018,4118352646,Returning,35.23
1/17/2018,6482597772,Returning,84.80
1/17/2018,109714866201,Returning,71.11
1/17/2018,285600579609,First-time,0.00
1/17/2018,105105784857,Returning,44.10
1/17/2018,78287306777,Returning,109.35
1/17/2018,5639112204,Returning,116.40
1/17/2018,3956557318,Returning,44.10
1/17/2018,5824645580,Returning,0.00
1/17/2018,6123512076,Returning,41.97
1/17/2018,285594714137,First-time,0.00
1/17/2018,4027599302,Returning,53.82
1/17/2018,5125947340,Returning,38.40
1/17/2018,245646491673,Returning,126.91
1/18/2018,286655512601,First-time,169.90
1/18/2018,286658265113,First-time,117.90
1/18/2018,282984153113,First-time,29.36
1/18/2018,285700030489,First-time,49.90
1/18/2018,129320943641,Returning,36.96
1/18/2018,6401662028,Returning,37.50
1/18/2018,273390927897,Returning,59.70
1/18/2018,254575575065,Returning,50.40
1/18/2018,186571096089,Returning,38.40
1/18/2018,13688668185,Returning,60.80
1/18/2018,4353161990,Returning,79.00
1/18/2018,5945519628,First-time,31.30
1/18/2018,286656462873,First-time,0.00
1/18/2018,3322334662,Returning,26.50
1/18/2018,286576574489,First-time,92.40
1/18/2018,5686056396,Returning,237.40
1/18/2018,89416466457,Returning,55.00
1/18/2018,5786940364,Returning,29.12
1/18/2018,3908679110,Returning,569.10
1/18/2018,6688600268,Returning,27.98
1/18/2018,6227664460,Returning,43.00
1/18/2018,286413324313,First-time,74.00
1/18/2018,6310015308,Returning,93.30
1/18/2018,286322622489,First-time,91.20
1/18/2018,129640235033,Returning,29.70
1/18/2018,6334115788,Returning,43.70
1/18/2018,6027538700,Returning,43.60
1/18/2018,286754832409,First-time,129.11
1/18/2018,271076589593,Returning,35.70
1/18/2018,6558266700,Returning,43.99
1/18/2018,285432315929,First-time,88.00
1/18/2018,5434920972,Returning,199.90
1/18/2018,6161961804,Returning,79.90
1/18/2018,170233757721,Returning,39.48
1/18/2018,286534107161,First-time,29.80
1/18/2018,3457478470,Returning,-24.95
1/18/2018,225252016153,Returning,132.60
1/18/2018,286617272345,First-time,39.62
1/18/2018,286848745497,First-time,105.50
1/18/2018,286211112985,First-time,81.79
1/18/2018,267991875609,Returning,32.21
1/18/2018,185143722009,Returning,16.83
1/18/2018,286555504665,First-time,36.20
1/18/2018,5368449228,Returning,173.00
1/18/2018,252705636377,Returning,135.50
1/18/2018,6639347212,Returning,95.40
1/18/2018,6092841164,Returning,238.30
1/18/2018,172931383321,Returning,42.18
1/18/2018,166141460505,Returning,25.10
1/18/2018,103571357721,Returning,99.50
1/18/2018,6127707276,Returning,117.33
1/18/2018,286613471257,First-time,72.20
1/18/2018,6414895756,Returning,52.80
1/18/2018,5527397132,Returning,59.40
1/18/2018,6376810124,Returning,34.95
1/18/2018,286587617305,First-time,39.80
1/19/2018,107307204633,Returning,53.58
1/19/2018,287986384921,First-time,26.30
1/19/2018,288067616793,First-time,37.15
1/19/2018,288123453465,First-time,0.00
1/19/2018,288041107481,First-time,39.90
1/19/2018,164361273369,Returning,261.75
1/19/2018,107570364441,Returning,33.40
1/19/2018,6355456076,Returning,60.29
1/19/2018,288217432089,First-time,42.00
1/19/2018,287748030489,First-time,205.72
1/19/2018,6615387468,Returning,39.80
1/19/2018,288122503193,First-time,68.90
1/19/2018,288273727513,First-time,40.99
1/19/2018,270757396505,Returning,-0.80
1/19/2018,5722543244,Returning,30.59
1/19/2018,6293241676,Returning,159.12
1/19/2018,269638860825,First-time,30.78
1/19/2018,286530830361,First-time,56.10
1/19/2018,266672308249,Returning,41.55
1/19/2018,99027681305,First-time,44.00
1/19/2018,284061007897,Returning,0.00
1/19/2018,208331767833,Returning,88.88
1/19/2018,171155128345,Returning,116.00
1/19/2018,180078313497,Returning,-17.80
1/19/2018,6370718412,Returning,49.90
1/19/2018,4993913484,Returning,96.20
1/19/2018,288107921433,First-time,77.30
1/19/2018,131003449369,First-time,136.40
1/19/2018,4988458060,Returning,75.05
1/19/2018,4005539654,Returning,132.91
1/19/2018,5567615116,Returning,26.40
1/19/2018,288027312153,First-time,39.90
1/19/2018,288209633305,First-time,27.98
1/19/2018,5690278156,Returning,135.90
1/19/2018,6287655436,Returning,109.30
1/19/2018,141258915865,Returning,53.00
1/19/2018,4792565004,Returning,8.50
1/19/2018,257349582873,First-time,33.92
1/19/2018,286939152409,First-time,59.05
1/19/2018,5233296332,Returning,218.70
1/19/2018,5487939468,Returning,161.41
1/19/2018,72663531545,Returning,0.00
1/19/2018,287787024409,First-time,30.40
1/19/2018,286740480025,First-time,100.90
1/19/2018,288315932697,First-time,199.90
1/19/2018,5668054028,Returning,147.40
1/19/2018,4862980492,Returning,45.95
1/19/2018,201956229145,Returning,174.00
1/19/2018,6468621580,Returning,29.00
1/19/2018,222111105049,Returning,88.45
1/19/2018,6665894540,Returning,25.00
1/19/2018,286587617305,Returning,42.00
1/19/2018,6122858828,Returning,194.85
1/19/2018,4293497222,Returning,77.33
1/19/2018,286787829785,First-time,53.11
1/19/2018,3813026886,Returning,245.80
1/19/2018,286538137625,First-time,115.14
1/20/2018,262656786457,First-time,199.90
1/20/2018,289148731417,First-time,0.00
1/20/2018,209752784921,Returning,145.00
1/20/2018,81609981977,Returning,38.00
1/20/2018,5325554828,Returning,100.90
1/20/2018,6152050444,Returning,41.40
1/20/2018,289150435353,First-time,0.00
1/20/2018,3417317510,Returning,166.30
1/20/2018,5146528972,Returning,584.20
1/20/2018,4193147142,Returning,88.00
1/20/2018,221262315545,Returning,30.00
1/20/2018,6347404620,Returning,110.25
1/20/2018,6294386444,Returning,139.90
1/20/2018,82487115801,Returning,98.80
1/20/2018,4507284358,Returning,85.00
1/20/2018,87384555545,Returning,44.00
1/20/2018,289342619673,First-time,199.90
1/20/2018,221977673753,Returning,39.80
1/20/2018,289496170521,First-time,35.48
1/20/2018,123616591897,Returning,200.93
1/20/2018,289186676761,First-time,25.20
1/20/2018,4352828870,Returning,65.72
1/20/2018,289244971033,First-time,84.44
1/20/2018,3523411910,Returning,25.18
1/20/2018,170005430297,Returning,38.50
1/20/2018,4929148876,Returning,100.70
1/20/2018,5397940620,Returning,28.40
1/20/2018,286939906073,First-time,373.45
1/20/2018,107215454233,Returning,67.95
1/20/2018,6197601868,Returning,33.10
1/20/2018,118822666265,Returning,0.00
1/20/2018,6500949388,Returning,40.00
1/20/2018,237632749593,Returning,123.20
1/20/2018,205775634457,Returning,60.30
1/20/2018,5081874572,Returning,88.64
1/20/2018,5439119116,Returning,0.00
1/20/2018,5517710220,Returning,0.00
1/20/2018,288948289561,First-time,67.90
1/20/2018,217802965017,Returning,52.73
1/20/2018,113783046169,Returning,25.13
1/20/2018,241420206105,Returning,56.00
1/20/2018,199646183449,Returning,29.80
1/20/2018,167005061145,Returning,74.85
1/20/2018,4964378124,Returning,99.00
1/20/2018,168875753497,Returning,51.80
1/20/2018,289251983385,First-time,153.60
1/20/2018,289199325209,First-time,44.50
1/20/2018,6610314252,Returning,42.90
1/20/2018,191841435673,Returning,79.30
1/21/2018,290696560665,First-time,128.15
1/21/2018,290496053273,First-time,132.91
1/21/2018,290669068313,First-time,215.50
1/21/2018,6361433164,Returning,185.26
1/21/2018,265415360537,Returning,59.70
1/21/2018,5575282188,Returning,88.88
1/21/2018,290821177369,First-time,44.75
1/21/2018,65798701081,Returning,61.60
1/21/2018,149625077785,Returning,38.60
1/21/2018,6124654220,Returning,119.00
1/21/2018,18642632729,Returning,25.10
1/21/2018,290564407321,First-time,335.83
1/21/2018,47675047961,Returning,29.64
1/21/2018,6087896524,Returning,96.40
1/21/2018,5472790092,Returning,302.24
1/21/2018,4004106182,Returning,58.47
1/21/2018,224990003225,Returning,26.70
1/21/2018,6402923916,Returning,139.90
1/21/2018,104816771097,Returning,26.20
1/21/2018,227437051929,First-time,132.91
1/21/2018,290486059033,First-time,494.70
1/21/2018,288210550809,First-time,282.91
1/21/2018,290183446553,First-time,29.80
1/21/2018,4860589388,Returning,127.48
1/21/2018,252981968921,Returning,57.00
1/21/2018,6287515276,Returning,79.62
1/21/2018,4974967756,Returning,194.90
1/21/2018,3529351814,Returning,240.30
1/21/2018,270882603033,Returning,124.93
1/21/2018,6110720396,Returning,68.90
1/21/2018,233318580249,Returning,42.80
1/21/2018,249045975065,Returning,121.90
1/21/2018,290744303641,First-time,214.40
1/21/2018,6570658636,Returning,0.00
1/21/2018,5702242572,Returning,52.82
1/21/2018,5659571852,Returning,38.43
1/21/2018,229197053977,Returning,153.10
1/21/2018,290806497305,First-time,40.95
1/21/2018,5982990732,Returning,59.38
1/21/2018,209963581465,Returning,50.00
1/21/2018,5443742092,Returning,89.00
1/21/2018,290452865049,Returning,52.47
1/21/2018,290678472729,First-time,60.00
1/21/2018,290391392281,First-time,107.30
1/21/2018,138703798297,Returning,50.80
1/21/2018,6287680396,Returning,120.30
1/21/2018,290586132505,First-time,0.00
1/21/2018,290769862681,First-time,60.80
1/21/2018,6666560332,Returning,142.50
1/21/2018,5684534988,Returning,198.00
1/21/2018,103447625753,Returning,0.00
1/21/2018,253847109657,Returning,434.19
1/21/2018,290660909081,First-time,25.30
1/21/2018,103415087129,Returning,32.30
1/21/2018,289012744217,First-time,74.00
1/21/2018,290606743577,First-time,28.82
1/21/2018,6621428236,Returning,89.90
1/21/2018,3817258182,Returning,33.40
1/21/2018,4433052230,Returning,156.35
1/21/2018,5978082188,Returning,102.89
1/21/2018,4351800774,Returning,73.60
1/21/2018,290823143449,First-time,98.00
1/21/2018,5014169292,Returning,189.91
1/21/2018,290779693081,First-time,124.55
1/22/2018,292034314265,First-time,27.00
1/22/2018,291369254937,First-time,46.10
1/22/2018,292055777305,First-time,221.07
1/22/2018,4309055238,First-time,39.50
1/22/2018,291770695705,First-time,487.80
1/22/2018,277715222553,Returning,61.30
1/22/2018,217308561433,First-time,79.04
1/22/2018,148195278873,Returning,55.10
1/22/2018,228754587673,Returning,43.90
1/22/2018,82251513881,Returning,204.79
1/22/2018,130785411097,Returning,33.25
1/22/2018,34588033049,Returning,457.20
1/22/2018,291783147545,First-time,28.00
1/22/2018,4636006086,Returning,224.63
1/22/2018,34802761753,Returning,108.90
1/22/2018,5517710220,Returning,0.00
1/22/2018,4888732300,Returning,199.90
1/22/2018,291889872921,First-time,72.00
1/22/2018,5981473484,Returning,380.05
1/22/2018,233318580249,Returning,42.85
1/22/2018,6671476428,Returning,30.80
1/22/2018,204466847769,Returning,85.50
1/22/2018,123747991577,Returning,52.10
1/22/2018,5439119116,Returning,0.00
1/22/2018,6294097484,Returning,89.90
1/22/2018,291935944729,Returning,43.51
1/22/2018,5499718284,Returning,35.40
1/22/2018,291878862873,First-time,60.00
1/22/2018,290949693465,First-time,32.70
1/22/2018,159264047129,Returning,69.90
